order_id,order_date,customer_id,category,channel,segment,region,quantity,unit_price,discount_pct,revenue,satisfaction_score,currency
ORD-112941,2025-02-12,CUST-3663,Books,Organic Search,Enterprise,LATAM,1,25.79,0,25.79,4,USD
ORD-112942,2025-02-12,CUST-4479,Sports,Direct,Enterprise,EMEA,1,150.98,0,150.98,4,USD
ORD-112943,2025-02-12,CUST-3821,Electronics,Affiliate,Enterprise,North America,3,244.55,0,733.65,3,USD
ORD-112944,2025-02-12,CUST-1750,Sports,Direct,Enterprise,LATAM,2,129.57,0,259.14,4,USD
ORD-112945,2025-02-12,CUST-2505,Beauty,Paid Search,Mid-Market,LATAM,2,33.41,0,66.82,4,USD
ORD-112946,2025-02-12,CUST-1072,Electronics,Affiliate,Startup,EMEA,3,258.47,0,775.41,4,USD
ORD-112947,2025-02-12,CUST-1114,Electronics,Paid Search,Consumer,EMEA,2,384.48,0,768.96,3,USD
ORD-112948,2025-02-12,CUST-3487,Electronics,Paid Search,Enterprise,EMEA,2,305.45,0,610.9,4,USD
ORD-112949,2025-02-12,CUST-4259,Beauty,Direct,Enterprise,EMEA,2,38.25,0,76.5,4,USD
ORD-112950,2025-02-12,CUST-1499,Apparel,Organic Search,Mid-Market,North America,1,72.99,0,72.99,4,USD
ORD-112951,2025-02-12,CUST-3662,Electronics,Direct,Consumer,North America,3,366.15,20,878.76,4,USD
ORD-112952,2025-02-12,CUST-1658,Beauty,Email,Startup,LATAM,2,50.26,0,100.52,4,USD
ORD-112953,2025-02-12,CUST-2102,Electronics,Direct,SMB,APAC,2,296.08,0,592.16,4,USD
ORD-112954,2025-02-12,CUST-1326,Home & Garden,Email,Startup,APAC,1,61.77,0,61.77,4,USD
ORD-112955,2025-02-12,CUST-3880,Electronics,Social,Enterprise,APAC,2,374.47,1,741.45,4,USD
ORD-112956,2025-02-12,CUST-1734,Electronics,Paid Search,Mid-Market,EMEA,1,316.74,0,316.74,4,USD
ORD-112957,2025-02-12,CUST-1771,Apparel,Organic Search,Enterprise,EMEA,2,72.25,0,144.5,4,USD
ORD-112958,2025-02-12,CUST-1000,Electronics,Direct,Consumer,North America,1,320.41,25,240.31,4,USD
ORD-112959,2025-02-12,CUST-2448,Apparel,Organic Search,Startup,APAC,2,78.93,4,151.55,5,USD
ORD-112960,2025-02-12,CUST-2078,Apparel,Organic Search,Enterprise,EMEA,3,76.59,22,179.22,4,USD
ORD-112961,2025-02-12,CUST-1264,Home & Garden,Social,Mid-Market,North America,1,121.05,0,121.05,5,USD
ORD-112962,2025-02-12,CUST-4781,Apparel,Email,Enterprise,North America,3,77.58,10,209.47,4,USD
ORD-112963,2025-02-12,CUST-1445,Sports,Email,Startup,APAC,1,125.71,0,125.71,,USD
ORD-112964,2025-02-12,CUST-4929,Electronics,Direct,Consumer,EMEA,2,253.03,0,506.06,4,USD
ORD-112965,2025-02-12,CUST-1914,Home & Garden,Paid Search,Mid-Market,APAC,2,108.02,0,216.04,,USD
ORD-112966,2025-02-12,CUST-2627,Apparel,Organic Search,Consumer,North America,2,67.51,0,135.02,4,USD
ORD-112967,2025-02-12,CUST-2952,Electronics,Email,Mid-Market,North America,3,308.98,0,926.94,,USD
ORD-112968,2025-02-12,CUST-4156,Apparel,Paid Search,SMB,APAC,1,81.72,22,63.74,,USD
ORD-112969,2025-02-12,CUST-3656,Electronics,Organic Search,Consumer,EMEA,2,305.93,0,611.86,4,USD
ORD-112970,2025-02-12,CUST-4331,Electronics,Paid Search,Enterprise,North America,2,301.63,0,603.26,4,USD
ORD-112971,2025-02-12,CUST-1817,Sports,Social,Mid-Market,EMEA,2,128.01,0,256.02,4,USD
ORD-112972,2025-02-12,CUST-2453,Books,Paid Search,Startup,North America,3,28.92,0,86.76,4,USD
ORD-112973,2025-02-12,CUST-4017,Electronics,Email,Startup,LATAM,2,399.38,0,798.76,4,USD
ORD-112974,2025-02-12,CUST-3880,Electronics,Organic Search,Mid-Market,EMEA,1,377.53,5,358.65,4,USD
ORD-112975,2025-02-12,CUST-4033,Home & Garden,Email,SMB,LATAM,3,120.64,0,361.92,5,USD
ORD-112976,2025-02-12,CUST-1493,Electronics,Paid Search,Enterprise,North America,1,355.57,0,355.57,4,USD
ORD-112977,2025-02-12,CUST-2921,Electronics,Paid Search,SMB,APAC,3,369.11,0,1107.33,3,USD
ORD-112978,2025-02-12,CUST-3921,Apparel,Organic Search,Mid-Market,EMEA,2,69.79,5,132.6,4,USD
ORD-112979,2025-02-12,CUST-4646,Home & Garden,Organic Search,Mid-Market,North America,3,104.99,0,314.97,4,USD
ORD-112980,2025-02-12,CUST-1006,Electronics,Paid Search,Consumer,LATAM,1,310.03,0,310.03,4,USD
ORD-112981,2025-02-12,CUST-3032,Home & Garden,Affiliate,Consumer,APAC,1,68.52,0,68.52,4,USD
ORD-112982,2025-02-13,CUST-3536,Apparel,Email,Enterprise,EMEA,3,62,0,186,4,USD
ORD-112983,2025-02-13,,Apparel,Organic Search,SMB,APAC,2,57.66,0,115.32,4,USD
ORD-112984,2025-02-13,CUST-2831,Beauty,Organic Search,Enterprise,EMEA,3,40.85,0,122.55,4,USD
ORD-112985,2025-02-13,CUST-2738,Apparel,Email,Consumer,North America,1,74.04,0,74.04,4,USD
ORD-112986,2025-02-13,CUST-3623,Apparel,Email,Startup,LATAM,1,82.42,0,82.42,4,USD
ORD-112987,2025-02-13,CUST-4985,Electronics,Paid Search,SMB,EMEA,3,325.9,0,977.7,4,USD
ORD-112988,2025-02-13,CUST-3027,Home & Garden,Paid Search,Mid-Market,LATAM,2,95.79,19,155.18,5,USD
ORD-112989,2025-02-13,CUST-2633,Electronics,Email,SMB,APAC,1,323.92,0,323.92,4,USD
ORD-112990,2025-02-13,CUST-1576,Electronics,Paid Search,Mid-Market,LATAM,1,317.51,0,317.51,4,USD
ORD-112991,2025-02-13,,Electronics,Email,Startup,LATAM,3,241.53,0,724.59,3,USD
ORD-112992,2025-02-13,CUST-1116,Home & Garden,Organic Search,Startup,North America,1,72.4,0,72.4,3,USD
ORD-112993,2025-02-13,CUST-4333,Home & Garden,Social,SMB,EMEA,3,82.77,0,248.31,3,USD
ORD-112994,2025-02-13,CUST-3294,Home & Garden,Paid Search,Enterprise,North America,2,81,0,162,4,USD
ORD-112995,2025-02-13,CUST-4154,Sports,Paid Search,Consumer,LATAM,3,134.15,12,354.16,,USD
ORD-112996,2025-02-13,CUST-1677,Electronics,Organic Search,Enterprise,APAC,3,269.13,0,807.39,4,USD
ORD-112997,2025-02-13,CUST-3112,Sports,Paid Search,Mid-Market,APAC,3,121.96,0,365.88,,USD
ORD-112998,2025-02-13,CUST-4905,Home & Garden,Organic Search,Mid-Market,North America,3,87.07,25,195.91,4,USD
ORD-112999,2025-02-13,CUST-3152,Apparel,Paid Search,SMB,EMEA,3,57.58,0,172.74,5,USD
ORD-113000,2025-02-13,CUST-5075,Sports,Email,Mid-Market,North America,3,114.13,25,256.79,4,USD
ORD-113001,2025-02-13,,Apparel,Organic Search,Enterprise,North America,2,85.1,0,170.2,4,USD
ORD-113002,2025-02-13,CUST-4000,Electronics,Email,Enterprise,EMEA,1,241.51,0,241.51,5,USD
ORD-113003,2025-02-13,CUST-4586,Home & Garden,Email,Consumer,APAC,1,90.22,0,90.22,3,USD
ORD-113004,2025-02-13,CUST-5178,Electronics,Affiliate,Startup,LATAM,1,401.89,0,401.89,4,USD
ORD-113005,2025-02-13,CUST-5015,Electronics,Organic Search,SMB,APAC,1,277.51,1,274.73,4,USD
ORD-113006,2025-02-13,CUST-2658,Apparel,Social,Startup,APAC,2,63.4,25,95.1,3,USD
ORD-113007,2025-02-13,CUST-2425,Beauty,Email,SMB,APAC,2,48.12,0,96.24,,USD
ORD-113008,2025-02-13,CUST-2351,Electronics,Social,Startup,APAC,3,326.07,0,978.21,4,USD
ORD-113009,2025-02-13,CUST-1241,Electronics,Social,Mid-Market,North America,2,380.51,0,761.02,4,USD
ORD-113010,2025-02-13,CUST-5159,Home & Garden,Direct,Enterprise,North America,1,101.53,0,101.53,4,USD
ORD-113011,2025-02-13,CUST-3882,Electronics,Affiliate,Startup,APAC,1,307.25,0,307.25,4,USD
ORD-113012,2025-02-13,CUST-1587,Electronics,Email,SMB,LATAM,1,310.17,0,310.17,4,USD
ORD-113013,2025-02-13,CUST-5163,Sports,Organic Search,Consumer,APAC,1,95.4,17,79.18,4,USD
ORD-113014,2025-02-13,CUST-2428,Electronics,Organic Search,Startup,LATAM,1,305.22,0,305.22,4,USD
ORD-113015,2025-02-13,CUST-4386,Electronics,Organic Search,Enterprise,EMEA,1,268.23,0,268.23,5,USD
ORD-113016,2025-02-13,CUST-1545,Electronics,Organic Search,Enterprise,LATAM,3,347.24,0,1041.72,5,USD
ORD-113017,2025-02-13,CUST-5127,Electronics,Paid Search,SMB,EMEA,1,263.43,0,263.43,4,USD
ORD-113018,2025-02-13,CUST-1051,Electronics,Paid Search,SMB,LATAM,2,424.61,0,849.22,4,USD
ORD-113019,2025-02-13,CUST-4874,Apparel,Organic Search,Enterprise,LATAM,3,67.2,0,201.6,4,USD
ORD-113020,2025-02-13,CUST-2093,Apparel,Direct,Enterprise,LATAM,2,65.6,0,131.2,5,USD
ORD-113021,2025-02-13,CUST-4589,Beauty,Paid Search,Enterprise,APAC,2,54.24,2,106.31,4,USD
ORD-113022,2025-02-14,CUST-1588,Apparel,Direct,Startup,North America,2,66.27,0,132.54,4,USD
ORD-113023,2025-02-14,CUST-4658,Apparel,Organic Search,Consumer,LATAM,3,76.39,0,229.17,4,USD
ORD-113024,2025-02-14,CUST-1084,Electronics,Organic Search,Enterprise,LATAM,2,324.91,0,649.82,4,USD
ORD-113025,2025-02-14,CUST-3265,Beauty,Social,Mid-Market,LATAM,1,46.05,0,46.05,4,USD
ORD-113026,2025-02-14,CUST-2158,Electronics,Direct,Mid-Market,EMEA,3,319.56,0,958.68,3,USD
ORD-113027,2025-02-14,CUST-1642,Electronics,Direct,Startup,EMEA,1,420.36,0,420.36,3,USD
ORD-113028,2025-02-14,CUST-3318,Apparel,Paid Search,Startup,LATAM,3,64.58,0,193.74,4,USD
ORD-113029,2025-02-14,CUST-2691,Apparel,Direct,Mid-Market,EMEA,1,67.25,0,67.25,4,USD
ORD-113030,2025-02-14,CUST-3476,Apparel,Paid Search,SMB,LATAM,2,66.67,0,133.34,5,USD
ORD-113031,2025-02-14,CUST-4027,Electronics,Paid Search,Startup,APAC,1,359.13,0,359.13,4,USD
ORD-113032,2025-02-14,CUST-1840,Sports,Email,Startup,North America,2,110.41,21,174.45,4,USD
ORD-113033,2025-02-14,CUST-3083,Apparel,Email,Mid-Market,EMEA,3,69.14,23,159.71,5,USD
ORD-113034,2025-02-14,,Apparel,Organic Search,Mid-Market,LATAM,1,59.24,0,59.24,4,USD
ORD-113035,2025-02-14,CUST-1574,Electronics,Social,SMB,EMEA,1,347.75,0,347.75,,USD
ORD-113036,2025-02-14,CUST-4548,Sports,Organic Search,Mid-Market,EMEA,1,126.26,0,126.26,4,USD
ORD-113037,2025-02-14,CUST-2980,Home & Garden,Organic Search,Startup,EMEA,3,85.44,0,256.32,4,USD
ORD-113038,2025-02-14,CUST-4843,Apparel,Organic Search,Mid-Market,EMEA,3,69.64,0,208.92,4,USD
ORD-113039,2025-02-14,CUST-3632,Electronics,Affiliate,SMB,APAC,1,317.01,0,317.01,4,USD
ORD-113040,2025-02-14,CUST-1818,Sports,Paid Search,Mid-Market,APAC,3,122.52,0,367.56,4,USD
ORD-113041,2025-02-14,CUST-1988,Apparel,Paid Search,Startup,LATAM,3,75.85,0,227.55,,USD
ORD-113042,2025-02-14,CUST-2266,Apparel,Organic Search,Startup,EMEA,1,61.8,0,61.8,4,USD
ORD-113043,2025-02-14,CUST-1120,Home & Garden,Social,Enterprise,North America,2,84.09,0,168.18,4,USD
ORD-113044,2025-02-14,CUST-2170,Sports,Social,Startup,North America,3,111.21,0,333.63,4,USD
ORD-113045,2025-02-14,,Home & Garden,Social,Mid-Market,LATAM,3,133.68,0,401.04,4,USD
ORD-113046,2025-02-14,CUST-3033,Home & Garden,Direct,Enterprise,EMEA,3,108.81,0,326.43,3,USD
ORD-113047,2025-02-14,CUST-4392,Beauty,Paid Search,SMB,EMEA,2,45.15,19,73.14,3,USD
ORD-113048,2025-02-14,CUST-4779,Apparel,Organic Search,Startup,LATAM,1,59.58,23,45.88,3,USD
ORD-113049,2025-02-14,CUST-4398,Home & Garden,Paid Search,SMB,North America,1,113.97,0,113.97,4,USD
ORD-113050,2025-02-14,CUST-1435,Beauty,Organic Search,Startup,North America,3,36.73,0,110.19,3,USD
ORD-113051,2025-02-14,CUST-2137,Apparel,Social,Enterprise,APAC,3,86.27,0,258.81,4,USD
ORD-113052,2025-02-14,CUST-2523,Electronics,Social,Enterprise,LATAM,1,304.93,0,304.93,4,USD
ORD-113053,2025-02-14,CUST-2137,Home & Garden,Affiliate,Startup,APAC,2,97.57,0,195.14,4,USD
ORD-113054,2025-02-14,CUST-4255,Electronics,Paid Search,Consumer,LATAM,1,347.77,0,347.77,4,USD
ORD-113055,2025-02-14,CUST-4102,Electronics,Organic Search,Startup,EMEA,2,346.38,0,692.76,3,USD
ORD-113056,2025-02-14,CUST-4055,Apparel,Affiliate,SMB,APAC,1,70.77,0,70.77,4,USD
ORD-113057,2025-02-14,CUST-4576,Home & Garden,Organic Search,Consumer,EMEA,3,90.8,0,272.4,4,USD
ORD-113058,2025-02-14,CUST-3432,Electronics,Paid Search,SMB,EMEA,1,396.08,0,396.08,4,USD
ORD-113059,2025-02-15,CUST-3334,Home & Garden,Paid Search,Startup,North America,3,100.94,0,302.82,3,USD
ORD-113060,2025-02-15,CUST-2569,Electronics,Organic Search,Consumer,North America,2,220.74,23,339.94,4,USD
ORD-113061,2025-02-15,CUST-4796,Electronics,Paid Search,Startup,North America,3,326.48,0,979.44,4,USD
ORD-113062,2025-02-15,CUST-3217,Sports,Organic Search,Mid-Market,LATAM,2,140.99,0,281.98,,USD
ORD-113063,2025-02-15,CUST-2275,Home & Garden,Organic Search,Consumer,LATAM,3,91.44,0,274.32,5,USD
ORD-113064,2025-02-15,CUST-5139,Beauty,Organic Search,Consumer,North America,3,29.64,0,88.92,4,USD
ORD-113065,2025-02-15,CUST-4161,Electronics,Organic Search,SMB,APAC,1,345.93,0,345.93,4,USD
ORD-113066,2025-02-15,CUST-2716,Sports,Social,SMB,North America,3,95.93,7,267.64,4,USD
ORD-113067,2025-02-15,CUST-4298,Apparel,Organic Search,Consumer,APAC,3,65.9,0,197.7,4,USD
ORD-113068,2025-02-15,CUST-2023,Electronics,Email,Mid-Market,EMEA,3,329.77,8,910.17,4,USD
ORD-113069,2025-02-15,CUST-3252,Beauty,Social,SMB,LATAM,3,41.04,0,123.12,3,USD
ORD-113070,2025-02-15,CUST-4074,Apparel,Email,SMB,LATAM,2,82.42,0,164.84,3,USD
ORD-113071,2025-02-15,CUST-1102,Electronics,Organic Search,Mid-Market,EMEA,2,374.7,0,749.4,4,USD
ORD-113072,2025-02-15,CUST-2911,Electronics,Paid Search,Mid-Market,North America,1,354.54,0,354.54,3,USD
ORD-113073,2025-02-15,CUST-4278,Sports,Paid Search,Consumer,LATAM,1,114.93,0,114.93,4,USD
ORD-113074,2025-02-15,,Apparel,Social,Consumer,APAC,2,72.91,0,145.82,4,USD
ORD-113075,2025-02-15,CUST-3403,Apparel,Email,Startup,APAC,1,58.51,0,58.51,,USD
ORD-113076,2025-02-15,CUST-3453,Home & Garden,Email,Enterprise,APAC,3,108.77,0,326.31,4,USD
ORD-113077,2025-02-15,CUST-2911,Electronics,Affiliate,Mid-Market,North America,1,347.32,0,347.32,4,USD
ORD-113078,2025-02-15,CUST-1018,Apparel,Affiliate,Consumer,North America,1,58.75,0,58.75,4,USD
ORD-113079,2025-02-15,CUST-1994,Beauty,Paid Search,SMB,LATAM,1,46.27,18,37.94,4,USD
ORD-113080,2025-02-15,CUST-3938,Electronics,Social,Enterprise,EMEA,3,299.74,0,899.22,4,USD
ORD-113081,2025-02-15,CUST-4777,Electronics,Organic Search,Enterprise,North America,2,302.85,25,454.28,4,USD
ORD-113082,2025-02-15,CUST-1109,Sports,Email,Consumer,APAC,1,114.19,0,114.19,4,USD
ORD-113083,2025-02-15,CUST-1772,Apparel,Email,Consumer,North America,1,73.61,2,72.14,5,USD
ORD-113084,2025-02-16,,Electronics,Paid Search,Mid-Market,APAC,3,322.19,0,966.57,4,USD
ORD-113085,2025-02-16,CUST-4356,Sports,Direct,SMB,North America,1,127.37,0,127.37,4,USD
ORD-113086,2025-02-16,CUST-4861,Sports,Email,Startup,EMEA,2,126.77,0,253.54,4,USD
ORD-113087,2025-02-16,CUST-2618,Electronics,Organic Search,SMB,North America,3,322.34,0,967.02,4,USD
ORD-113088,2025-02-16,CUST-4226,Electronics,Direct,Startup,North America,2,299.77,0,599.54,3,USD
ORD-113089,2025-02-16,CUST-2195,Apparel,Paid Search,Mid-Market,North America,1,59.97,0,59.97,4,USD
ORD-113090,2025-02-16,CUST-1507,Electronics,Affiliate,Consumer,LATAM,3,295.7,0,887.1,4,USD
ORD-113091,2025-02-16,CUST-1272,Beauty,Affiliate,Enterprise,North America,2,46.36,3,89.94,4,USD
ORD-113092,2025-02-16,CUST-1431,Books,Organic Search,Mid-Market,APAC,1,21.58,10,19.42,4,USD
ORD-113093,2025-02-16,CUST-4756,Home & Garden,Paid Search,Mid-Market,APAC,2,76.34,0,152.68,4,USD
ORD-113094,2025-02-16,CUST-1664,Sports,Email,Mid-Market,APAC,3,150.76,0,452.28,4,USD
ORD-113095,2025-02-16,CUST-4940,Apparel,Organic Search,Startup,APAC,2,53.3,0,106.6,3,USD
ORD-113096,2025-02-16,CUST-4367,Home & Garden,Organic Search,Startup,LATAM,3,95.04,0,285.12,3,USD
ORD-113097,2025-02-16,CUST-2850,Electronics,Social,Mid-Market,North America,3,359.02,0,1077.06,4,USD
ORD-113098,2025-02-16,CUST-3222,Sports,Organic Search,Startup,LATAM,3,116.47,24,265.55,4,USD
ORD-113099,2025-02-16,CUST-1608,Electronics,Organic Search,Mid-Market,APAC,1,291.15,0,291.15,,USD
ORD-113100,2025-02-16,CUST-2347,Electronics,Paid Search,Startup,LATAM,2,373.11,0,746.22,4,USD
ORD-113101,2025-02-16,CUST-3513,Beauty,Affiliate,Mid-Market,EMEA,1,61.45,0,61.45,3,USD
ORD-113102,2025-02-16,CUST-4985,Electronics,Social,Mid-Market,North America,1,355.93,0,355.93,4,USD
ORD-113103,2025-02-16,CUST-1786,Apparel,Paid Search,Startup,LATAM,3,67.28,0,201.84,4,USD
ORD-113104,2025-02-16,CUST-1787,Beauty,Direct,SMB,North America,1,52.62,0,52.62,4,USD
ORD-113105,2025-02-16,CUST-2769,Home & Garden,Direct,SMB,LATAM,3,103.3,0,309.9,4,USD
ORD-113106,2025-02-16,CUST-2823,Books,Direct,Startup,North America,2,24.88,0,49.76,3,USD
ORD-113107,2025-02-16,CUST-4704,Apparel,Email,SMB,APAC,1,78.07,5,74.17,4,USD
ORD-113108,2025-02-16,CUST-1502,Beauty,Organic Search,Consumer,EMEA,3,46.09,0,138.27,4,USD
ORD-113109,2025-02-16,CUST-1667,Apparel,Email,Enterprise,North America,3,63.92,0,191.76,4,USD
ORD-113110,2025-02-17,CUST-3097,Apparel,Email,Consumer,EMEA,1,63.49,0,63.49,4,USD
ORD-113111,2025-02-17,CUST-3929,Electronics,Direct,Startup,LATAM,1,291.17,3,282.43,3,USD
ORD-113112,2025-02-17,,Electronics,Paid Search,Mid-Market,LATAM,2,372.31,0,744.62,,USD
ORD-113113,2025-02-17,CUST-3760,Sports,Affiliate,Mid-Market,EMEA,1,142.1,0,142.1,4,USD
ORD-113114,2025-02-17,CUST-2822,Electronics,Paid Search,SMB,EMEA,2,309.45,0,618.9,4,USD
ORD-113115,2025-02-17,CUST-3658,Electronics,Organic Search,Startup,EMEA,2,332.87,0,665.74,,USD
ORD-113116,2025-02-17,CUST-2260,Sports,Social,SMB,LATAM,1,129.71,0,129.71,4,USD
ORD-113117,2025-02-17,CUST-2860,Sports,Paid Search,SMB,North America,1,98.84,18,81.05,3,USD
ORD-113118,2025-02-17,CUST-3604,Electronics,Email,Startup,LATAM,2,352.69,0,705.38,4,USD
ORD-113119,2025-02-17,CUST-2697,Electronics,Direct,SMB,APAC,1,308.75,0,308.75,,USD
ORD-113120,2025-02-17,CUST-4086,Home & Garden,Paid Search,Startup,APAC,2,65.7,24,99.86,4,USD
ORD-113121,2025-02-17,CUST-1418,Sports,Paid Search,Enterprise,North America,3,123.27,10,332.83,3,USD
ORD-113122,2025-02-17,CUST-1712,Electronics,Organic Search,Mid-Market,North America,3,323.22,16,814.51,4,USD
ORD-113123,2025-02-17,CUST-3053,Home & Garden,Paid Search,Startup,APAC,1,80.17,0,80.17,,USD
ORD-113124,2025-02-17,CUST-2635,Home & Garden,Paid Search,Consumer,LATAM,1,100.64,2,98.63,3,USD
ORD-113125,2025-02-17,CUST-1533,Home & Garden,Email,Mid-Market,LATAM,3,112.24,19,272.74,,USD
ORD-113126,2025-02-17,CUST-4742,Electronics,Affiliate,SMB,LATAM,3,290.72,0,872.16,4,USD
ORD-113127,2025-02-17,CUST-1464,Sports,Affiliate,Enterprise,APAC,3,127.82,0,383.46,4,USD
ORD-113128,2025-02-17,CUST-2884,Home & Garden,Paid Search,Enterprise,North America,1,99.68,0,99.68,4,USD
ORD-113129,2025-02-17,CUST-1110,Electronics,Paid Search,SMB,North America,1,296.94,0,296.94,4,USD
ORD-113130,2025-02-17,CUST-3858,Apparel,Organic Search,SMB,North America,3,73.31,0,219.93,4,USD
ORD-113131,2025-02-17,CUST-2590,Beauty,Email,SMB,EMEA,3,38.03,0,114.09,4,USD
ORD-113132,2025-02-17,CUST-4083,Apparel,Email,Startup,APAC,2,77,13,133.98,4,USD
ORD-113133,2025-02-17,CUST-5024,Electronics,Paid Search,SMB,North America,2,330.77,0,661.54,4,USD
ORD-113134,2025-02-17,CUST-2303,Sports,Social,Enterprise,EMEA,2,83.01,0,166.02,4,USD
ORD-113135,2025-02-17,CUST-3580,Electronics,Social,Consumer,APAC,2,336.96,10,606.53,,USD
ORD-113136,2025-02-17,CUST-1736,Electronics,Organic Search,Startup,EMEA,1,356.44,0,356.44,,USD
ORD-113137,2025-02-17,CUST-2473,Apparel,Paid Search,Mid-Market,APAC,1,68.65,0,68.65,3,USD
ORD-113138,2025-02-17,CUST-2012,Home & Garden,Direct,SMB,LATAM,3,82.28,0,246.84,3,USD
ORD-113139,2025-02-17,CUST-2895,Sports,Social,Consumer,LATAM,1,118.17,13,102.81,4,USD
ORD-113140,2025-02-17,CUST-2866,Electronics,Paid Search,Startup,EMEA,2,300.8,0,601.6,4,USD
ORD-113141,2025-02-17,CUST-2873,Sports,Direct,Startup,North America,1,121.07,15,102.91,4,USD
ORD-113142,2025-02-17,CUST-5035,Books,Direct,SMB,EMEA,2,24.02,0,48.04,4,USD
ORD-113143,2025-02-17,CUST-2955,Apparel,Email,Enterprise,APAC,2,61.93,0,123.86,4,USD
ORD-113144,2025-02-17,CUST-1150,Electronics,Organic Search,Consumer,EMEA,1,307.35,0,307.35,4,USD
ORD-113145,2025-02-17,CUST-4120,Apparel,Paid Search,Enterprise,EMEA,2,65.15,0,130.3,3,USD
ORD-113146,2025-02-17,CUST-2725,Electronics,Paid Search,SMB,LATAM,2,303.65,0,607.3,5,USD
ORD-113147,2025-02-17,CUST-2340,Apparel,Paid Search,Enterprise,LATAM,2,85.96,0,171.92,3,USD
ORD-113148,2025-02-17,CUST-1351,Home & Garden,Organic Search,SMB,LATAM,2,97.16,0,194.32,4,USD
ORD-113149,2025-02-18,CUST-3939,Electronics,Email,Startup,EMEA,3,288.49,6,813.54,,USD
ORD-113150,2025-02-18,CUST-3494,Beauty,Organic Search,SMB,APAC,1,55.61,0,55.61,4,USD
ORD-113151,2025-02-18,CUST-4150,Home & Garden,Direct,Mid-Market,APAC,1,105.08,0,105.08,4,USD
ORD-113152,2025-02-18,CUST-1736,Beauty,Organic Search,Consumer,EMEA,3,49.72,0,149.16,4,USD
ORD-113153,2025-02-18,CUST-3886,Home & Garden,Affiliate,Enterprise,APAC,1,96.35,3,93.46,5,USD
ORD-113154,2025-02-18,CUST-4077,Beauty,Direct,Mid-Market,APAC,1,43.02,0,43.02,4,USD
ORD-113155,2025-02-18,CUST-3187,Apparel,Organic Search,SMB,EMEA,1,71.22,0,71.22,4,USD
ORD-113156,2025-02-18,CUST-1203,Electronics,Email,Consumer,APAC,2,260.76,20,417.22,4,USD
ORD-113157,2025-02-18,CUST-3455,Electronics,Direct,Mid-Market,LATAM,2,289.85,0,579.7,4,USD
ORD-113158,2025-02-18,CUST-2873,Home & Garden,Social,Startup,LATAM,2,99.67,0,199.34,4,USD
ORD-113159,2025-02-18,CUST-2502,Apparel,Direct,Enterprise,North America,2,78.42,0,156.84,5,USD
ORD-113160,2025-02-18,CUST-5093,Home & Garden,Social,Enterprise,North America,2,103.46,0,206.92,4,USD
ORD-113161,2025-02-18,CUST-1299,Apparel,Organic Search,Startup,LATAM,2,71.06,0,142.12,4,USD
ORD-113162,2025-02-18,CUST-4261,Home & Garden,Social,Enterprise,North America,2,99.78,0,199.56,4,USD
ORD-113163,2025-02-18,CUST-2461,Beauty,Organic Search,Enterprise,North America,1,40.83,0,40.83,4,USD
ORD-113164,2025-02-18,CUST-4709,Electronics,Paid Search,Enterprise,EMEA,3,360.18,0,1080.54,4,USD
ORD-113165,2025-02-18,CUST-3617,Beauty,Paid Search,Mid-Market,LATAM,2,41.78,0,83.56,4,USD
ORD-113166,2025-02-18,CUST-3640,Home & Garden,Social,Enterprise,North America,2,112.5,0,225,4,USD
ORD-113167,2025-02-18,CUST-1085,Electronics,Organic Search,Enterprise,North America,1,386.96,23,297.96,4,USD
ORD-113168,2025-02-18,CUST-3366,Apparel,Affiliate,Startup,APAC,2,54.67,0,109.34,4,USD
ORD-113169,2025-02-18,CUST-4069,Home & Garden,Direct,SMB,APAC,1,89.66,0,89.66,3,USD
ORD-113170,2025-02-18,CUST-1258,Apparel,Paid Search,Enterprise,APAC,3,57.33,0,171.99,3,USD
ORD-113171,2025-02-18,CUST-2390,Apparel,Paid Search,SMB,North America,3,62.12,8,171.45,3,USD
ORD-113172,2025-02-18,CUST-2440,Sports,Paid Search,Mid-Market,LATAM,2,116.88,0,233.76,4,USD
ORD-113173,2025-02-18,CUST-3671,Home & Garden,Organic Search,SMB,APAC,1,115.58,0,115.58,5,USD
ORD-113174,2025-02-18,CUST-2924,Books,Email,Mid-Market,EMEA,1,17.64,0,17.64,4,USD
ORD-113175,2025-02-18,CUST-4386,Apparel,Paid Search,Startup,EMEA,3,64.01,0,192.03,4,USD
ORD-113176,2025-02-18,CUST-1324,Sports,Organic Search,Startup,LATAM,3,131.12,0,393.36,3,USD
ORD-113177,2025-02-18,CUST-3199,Home & Garden,Direct,Enterprise,North America,2,97.82,0,195.64,4,USD
ORD-113178,2025-02-18,CUST-4100,Home & Garden,Affiliate,Enterprise,EMEA,3,95.24,0,285.72,4,USD
ORD-113179,2025-02-18,CUST-1786,Electronics,Paid Search,SMB,APAC,2,259.72,0,519.44,4,USD
ORD-113180,2025-02-18,CUST-5077,Electronics,Social,Consumer,EMEA,3,422.38,0,1267.14,4,USD
ORD-113181,2025-02-18,CUST-4192,Electronics,Paid Search,Enterprise,APAC,3,301.2,0,903.6,4,USD
ORD-113182,2025-02-18,CUST-2577,Books,Paid Search,Mid-Market,APAC,1,23.29,0,23.29,3,USD
ORD-113183,2025-02-18,CUST-1818,Apparel,Paid Search,Mid-Market,EMEA,2,73.39,0,146.78,4,USD
